"method","model","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","converged","reason","n_obs","n_test","n_total","P","J","n_params","ridge_lambda","intercept_ridge","max_iter","tol","iterations","final_loss","gradient_norm","train_log_loss","train_brier","test_log_loss","test_brier","true_avg","true_sd","true_min","true_q25","true_q50","true_q75","true_max","pred_avg","pred_sd","pred_min","pred_q25","pred_q50","pred_q75","pred_max","alpha","prompt_eff_mean","prompt_eff_sd","item_diff_mean","item_diff_sd","score_rule","w1","mean_abs_error","prompt_mae","prompt_rmse","q25_abs_error","q50_abs_error","q75_abs_error"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","14","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","276","35.511649043624146","0.004699733393630801","0.07093023983699251","0.023392140315382372","2.087739117573647","0.16765221569075098","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6828388033609301","0.14225465069621418","0.2452012921729636","0.5913310307045394","0.6841732470931621","0.797569227834213","0.9368392386940306","13.764629687647979","7.815970093361102e-16","16.634214321365896","-3.375077994860476e-16","28.338139758726875","observed_true_unobserved_fitted_probability_imputation","0.07896873242124777","0.006361196639069977","0.09999634453580515","0.13494780420690602","0.06866896929546062","0.015826752906837882","0.08756922783421306"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","15","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","116","39.22514318197989","0.011014998305118486","0.07836033527806967","0.023135248149968334","1.8254424584381594","0.14465984979280896","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6909385605678285","0.10254631746962725","0.48860890619515357","0.6289864289709409","0.679818996766215","0.7707266388369085","0.9528198046867142","12.833998693497572","5.329070518200751e-16","14.893231510046562","-3.1974423109204507e-16","28.263738760992513","observed_true_unobserved_fitted_probability_imputation","0.056354296034875524","0.0017385605678285065","0.08052383877350451","0.09988972834883325","0.031013571029059106","0.02018100323378491","0.06072663883690854"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","16","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","123","43.80064517293739","0.0022739399992228555","0.08756302349380575","0.02945230549098912","1.577344839399204","0.14894729143144048","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7071187989710116","0.1052623623792629","0.4229414670505885","0.6292978009763642","0.688347170394493","0.7782790670970243","0.9332452773972436","11.018426249349798","1.4210854715202004e-16","8.589411364468221","6.217248937900876e-16","18.709492045965035","observed_true_unobserved_fitted_probability_imputation","0.053888634779252646","0.017918798971011562","0.0695991258260165","0.09932991854644457","0.0307021990236358","0.011652829605506954","0.06827906709702436"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","17","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","100","44.305869834000426","0.00267165040797115","0.08854418172635534","0.028696960313300053","1.589415180265715","0.14026350344256813","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7112165222473267","0.12363089808994068","0.23001083051729077","0.6600932140661562","0.7172634951015042","0.8287028696646987","0.8730271810774818","12.326171922815334","4.618527782440651e-16","11.810393726680886","4.263256414560601e-16","24.766791366363964","observed_true_unobserved_fitted_probability_imputation","0.06702146839598269","0.022016522247326642","0.08824860949321298","0.11495291691032831","9.321406615614425e-05","0.017263495101504267","0.11870286966469878"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","18","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","138","46.39573461347607","0.0021690538095267184","0.09274642631104214","0.02731832431350375","1.5835811111418912","0.14810004541882765","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.708988272105872","0.11546601869970484","0.4501144252009255","0.6280724481893928","0.7000661014392989","0.7850196342861829","0.9995149073210381","10.496268910677442","1.9539925233402755e-16","11.574111820091458","-5.329070518200751e-17","19.71553083767971","observed_true_unobserved_fitted_probability_imputation","0.0622446197969075","0.019788272105871973","0.09575431850710141","0.118626111988636","0.031927551810607246","6.610143929897117e-05","0.07501963428618297"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","19","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","125","50.86034122811151","0.004812370834925923","0.10166235806340083","0.03447179411443375","1.6484557260808357","0.14589246606502673","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6778430769033527","0.11862667203567187","0.3579181138058953","0.6358304018441787","0.6794611666578463","0.742694715786579","0.9307143449734246","9.467155804014274","1.4210854715202004e-16","11.602859020565672","8.881784197001252e-16","22.859203692278495","observed_true_unobserved_fitted_probability_imputation","0.05914932801328623","0.011356923096647376","0.08257997903158383","0.10942491552502086","0.024169598155821315","0.020538833342153673","0.03269471578657901"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","0","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","53","166.79287729253411","0.006068218292244717","0.16678433155608718","0.05371083264040575","0.6137845277910892","0.10232216245603303","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6941048609984662","0.0757673013989529","0.4797769150405425","0.6412936927134","0.6919179389048233","0.7435880131880819","0.859619966141613","5.86697616526924","3.552713678800501e-17","2.283447678027355","0.0","13.041733916750678","observed_true_unobserved_fitted_probability_imputation","0.029428795086846257","0.0049048609984662095","0.05250948807054466","0.06583669351676663","0.018706307286600055","0.008082061095176618","0.03358801318808191"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","1","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","47","161.19429676058792","0.0186715516301964","0.1611854664808042","0.052353156168119766","0.6859625516014071","0.11687774258691688","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6918825666574645","0.0936662065293067","0.4800734793365627","0.6347618896400564","0.6865334948024117","0.7516101786848749","0.892910263350241","7.033925999969373","1.3322676295501878e-17","3.5188529450975703","-5.684341886080802e-16","13.126335477274202","observed_true_unobserved_fitted_probability_imputation","0.0434524270656679","0.002682566657464469","0.06837439736495936","0.09045463691376406","0.02523811035994361","0.013466505197588297","0.04161017868487493"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","2","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","42","160.2856171535654","0.0029523898617178296","0.16027755294181031","0.051588718678954384","0.5858833465659963","0.10442720876037527","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6841250594979051","0.08389222230118384","0.4599964577416463","0.6359444339214861","0.6894955641787146","0.738475965116373","0.86021342326528","5.258943714955546","5.773159728050814e-17","2.441834934572365","5.329070518200751e-16","12.648327976669604","observed_true_unobserved_fitted_probability_imputation","0.03659999658216625","0.0050749405020948934","0.0577032952474358","0.07187817437039463","0.02405556607851389","0.010504435821285352","0.02847596511637307"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","3","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","49","192.19314146647417","0.010463430566166906","0.19218752430102934","0.06268129972108023","0.455914160967348","0.09383150828750306","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6883947766493368","0.06391244687518811","0.5789329851655389","0.6426777668249002","0.6762902008120385","0.7435375838028933","0.8866429636213347","4.888702910751524","0.0","2.1643765365067416","1.9539925233402755e-16","10.543146466839902","observed_true_unobserved_fitted_probability_imputation","0.024634425354273525","0.0008052233506632422","0.0422099622406223","0.05225738625175751","0.017322233175099844","0.023709799187961456","0.03353758380289329"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","4","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","38","202.21294813925712","0.004969961631886166","0.20220814583024327","0.06448912071481791","0.3586083238468923","0.09410000120530146","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6898993937280801","0.07644348942974716","0.5053615240667798","0.6520270515931205","0.7032934228500592","0.7398279376366448","0.8540621379487345","4.7983089235989205","-1.7763568394002505e-17","1.2611331596492328","7.105427357601002e-17","9.809407994115219","observed_true_unobserved_fitted_probability_imputation","0.03033229323909679","0.0006993937280800333","0.04849969153782703","0.06368592727338111","0.007972948406879565","0.003293422850059291","0.02982793763664482"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","5","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","43","155.82865760671032","0.004979723455716375","0.15581827255898395","0.049260630988048004","0.5569082331759981","0.11111067634254262","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6837109208113921","0.11679953681902902","0.09540687804604443","0.6388671495690204","0.7013364420260946","0.7521743364449789","0.8329913237323519","5.712985445601572","4.4408920985006264e-17","3.418928017923484","-4.440892098500626e-16","14.284880097315416","observed_true_unobserved_fitted_probability_imputation","0.04741314495477502","0.00548907918860797","0.05860494015757764","0.09574730803523329","0.021132850430979677","0.0013364420260946197","0.04217433644497892"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","6","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","57","174.88020474190753","0.003451623513877972","0.17487306649555456","0.05582843422124088","0.469048058267964","0.09936063625281735","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6874455400282171","0.07930152975633176","0.44836756915127013","0.6376746667275274","0.6921620001436153","0.7452399526695487","0.8485884213401303","5.39595314282275","8.881784197001253e-18","1.9879823398477334","-5.506706202140776e-16","11.92723737423869","observed_true_unobserved_fitted_probability_imputation","0.03236147177860003","0.001754459971782918","0.05210396830372782","0.06668184499218692","0.02232533327247266","0.00783799985638467","0.03523995266954871"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","7","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","44","174.33641880050158","0.00831558442363288","0.17432923473735154","0.056546361110415236","0.5339002035143927","0.10346547058738786","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6954364647993428","0.07654817862988074","0.5400288783724857","0.6424465651867258","0.693640309112841","0.7476128165319893","0.8699823318625645","5.51317384188762","-7.993605777301127e-17","2.2653115615944386","3.019806626980426e-16","11.941715827897642","observed_true_unobserved_fitted_probability_imputation","0.031777400100713005","0.006236464799342811","0.0540552502940879","0.07080845169794003","0.017553434813274205","0.006359690887158931","0.037612816531989335"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","8","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","44","182.85750760981665","0.005147171745589455","0.18284760042948864","0.058655882177932425","0.620968075848334","0.10464890034888188","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.679617290682154","0.07670518478557198","0.4391373629027646","0.6266861487620846","0.6748634107177209","0.7346423539857939","0.8494063095568991","5.357796853553226","5.773159728050814e-17","2.3390958650352","2.486899575160351e-16","14.053098849154942","observed_true_unobserved_fitted_probability_imputation","0.032491400593631065","0.009582709317845994","0.05300475937280996","0.07088327073780017","0.033313851237915415","0.02513658928227902","0.024642353985793952"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","9","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","35","173.0269150173939","0.003218737378880536","0.17301735014136232","0.05719455308975724","0.5870616836293874","0.09982542975019343","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6764431133705533","0.07038994899084382","0.46987193797008386","0.641402986482871","0.6781466400392729","0.723178599550797","0.8200853347382404","4.592254167510073","-2.2204460492503132e-17","2.4474632501465248","5.329070518200751e-17","13.79482113634556","observed_true_unobserved_fitted_probability_imputation","0.027400073163237927","0.01275688662944674","0.042610005946437685","0.06000679665176332","0.018597013517129057","0.021853359960727015","0.013178599550797032"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","10","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","35","183.81428676603903","0.015702486942944013","0.18380737998881033","0.05948560869662798","0.4730325490659027","0.09369120981981205","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6798739487582283","0.06430126123540876","0.5426930588695366","0.6365109758372867","0.6718998244309041","0.7187097430781628","0.8601510615044251","4.431526324116424","4.440892098500626e-18","1.9783839901825624","-1.5987211554602254e-16","11.730481196773269","observed_true_unobserved_fitted_probability_imputation","0.026003642805031958","0.009326051241771771","0.045544984948412026","0.056509305296351904","0.023489024162713368","0.02810017556909583","0.008709743078162857"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","11","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","46","190.20942410111158","0.04761531920667146","0.19020368672565333","0.061955365413509704","0.42098972246701194","0.0955162893306144","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6815751522997248","0.06644186533983368","0.5431001856630142","0.6429677634721043","0.6822739753741957","0.7139849684762096","0.8703100319549655","4.544976781414116","1.7763568394002505e-17","1.7813198897008053","4.263256414560601e-16","10.692788297786214","observed_true_unobserved_fitted_probability_imputation","0.02556382416031025","0.007624847700275272","0.05220598252350255","0.0651027771599749","0.01703223652789576","0.017726024625804304","0.0039849684762096604"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","12","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","43","194.6874963707213","0.01215973739921902","0.19468045675827436","0.06358992325370608","0.4444641522253984","0.09579734865694217","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6958806355650793","0.07008300986921283","0.566663813233664","0.6541759133927778","0.6938750011155654","0.7407757302575618","0.8693850277175703","5.27657309262888","4.4408920985006264e-17","1.658857712966869","-4.618527782440651e-16","11.868526537623586","observed_true_unobserved_fitted_probability_imputation","0.025342554425673652","0.0066806355650792515","0.04481293489970177","0.05903062312230335","0.005824086607222223","0.006124998884434518","0.030775730257561862"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","13","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","37","177.91332598145593","0.007449480761640287","0.17790668565035003","0.056047814310316184","0.5037396944501994","0.09872256081873593","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7027568040341605","0.06793255011840647","0.5946019861180734","0.6483860483217058","0.6914624707877006","0.7390409148574464","0.9540007259741159","5.361956225612459","8.881784197001253e-18","2.979585460530551","-1.0658141036401502e-16","11.391361238718899","observed_true_unobserved_fitted_probability_imputation","0.022412854733090234","0.013556804034160486","0.04469137779472371","0.06147263097226916","0.011613951678294265","0.008537529212299333","0.02904091485744642"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","14","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","35","214.94187234150837","0.002277474091708944","0.21493429595133096","0.06907607832868831","0.38941858123474554","0.09624558797373543","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6690494479198367","0.069214076698318","0.4197151596486362","0.6433337440122933","0.6729313819097991","0.7172985627166873","0.8358840677593139","4.791998894050112","-3.441691376337985e-17","1.6166173746527717","3.1974423109204507e-16","12.319937737459941","observed_true_unobserved_fitted_probability_imputation","0.02817837953499651","0.020150552080163364","0.04727271292553052","0.061955307767153606","0.01666625598770677","0.02706861809020089","0.0072985627166873845"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","15","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","60","160.3451431428615","0.00647911585319328","0.16034034037727235","0.05035504679458441","0.4759608770771246","0.10642319724993918","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6911433941074889","0.07004000772661288","0.5264749995053568","0.6544506377265552","0.6886596165946399","0.7206190057021084","0.8338649546427025","5.006134826852802","2.886579864025407e-17","1.3637124888043186","3.730349362740526e-16","9.803087888544157","observed_true_unobserved_fitted_probability_imputation","0.024021168388569318","0.0019433941074888939","0.049615474557573175","0.06364137393261371","0.0055493622734448245","0.011340383405360033","0.010619005702108386"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","16","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","36","162.98866591541216","0.04854204120992298","0.16297272038688818","0.05362960253085872","0.7559760655048073","0.11083720245222478","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6826663252298681","0.08164757589101103","0.4727311543278592","0.6452129042837349","0.687297314163062","0.731748881894433","0.84003857568575","6.560617299740316","3.1086244689504386e-17","4.151285434252791","-3.552713678800501e-16","17.71181458012649","observed_true_unobserved_fitted_probability_imputation","0.03388350889197161","0.006533674770131892","0.05974890747826397","0.07843406524911531","0.01478709571626513","0.01270268583693801","0.021748881894433025"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","17","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","48","171.50287582935303","0.03934505402421947","0.17149614099652366","0.055517447175020745","0.4836449725185576","0.0941919981259363","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6878169195236998","0.06523455860913378","0.48065293160496253","0.65129248831301","0.6895164362322959","0.7351555320444012","0.7995807703864698","5.5482214330325945","5.551115123125783e-18","1.544034553983049","2.842170943040401e-16","11.613688125082966","observed_true_unobserved_fitted_probability_imputation","0.02182181980626382","0.0013830804763002025","0.03626183754847342","0.05018626555410452","0.008707511686990022","0.010483563767704096","0.02515553204440124"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","18","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","36","166.85236781820407","0.017680218252377793","0.16684707289475934","0.054171973537364866","0.44103030145345007","0.09189811450249664","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6902046290870587","0.05324383179261005","0.5490665549074728","0.6653895203508623","0.6884313303519655","0.7317224422901467","0.781741948408946","4.929687397846825","-1.7763568394002505e-17","1.026409119155123","1.4210854715202004e-16","10.317071379179325","observed_true_unobserved_fitted_probability_imputation","0.015160724645953019","0.0010046290870586727","0.035015396325470634","0.044381604430582665","0.005389520350862265","0.01156866964803449","0.02172244229014675"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","19","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1000","4000","5000","50","100","151","1e-06","0.0","1000","1e-07","49","205.3945318743982","0.020726278964289007","0.2053889211289951","0.06587633020006704","0.45061703017505944","0.09998203919785426","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6947379486042441","0.07610455645487611","0.5204177268784559","0.6496390373209006","0.6980607293789415","0.7515046531740266","0.8861877470871644","5.196339165986537","-4.884981308350689e-17","1.3792070628650455","3.019806626980426e-16","10.602035747601763","observed_true_unobserved_fitted_probability_imputation","0.03085673092669257","0.0055379486042440584","0.05198842158672246","0.06764124634505003","0.010360962679099472","0.0019392706210584754","0.04150465317402663"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","0","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","35","308.27634447558563","0.032817206601733886","0.20551459021698504","0.06622496467570602","0.33492310415531273","0.08551816839705628","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6969578794388939","0.051812030742206194","0.5851811120222955","0.6613644372626973","0.697940890692161","0.7347669757558236","0.809484689422709","4.81276589336629","0.0","0.7978605853804294","1.9539925233402755e-16","9.474396720844338","observed_true_unobserved_fitted_probability_imputation","0.013322734559203948","0.007757879438893833","0.03498104863203788","0.043489714161993494","0.0013644372626973045","0.0020591093078389244","0.02476697575582365"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","1","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","40","301.3745746725231","0.048804131604770616","0.20091329556598717","0.06393593390112777","0.3233185512303698","0.08534529869677428","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6941530090399459","0.05061749612045357","0.5886807893362611","0.6665164722865091","0.6895161549277045","0.727040291707053","0.8100242192664332","4.579752267866001","2.1094237467877975e-17","0.859321662614549","3.552713678800501e-16","9.653626028894427","observed_true_unobserved_fitted_probability_imputation","0.013191294335530315","0.004953009039945888","0.03429941162897362","0.041861266275367924","0.00651647228650909","0.010483845072295495","0.017040291707053012"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","2","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","34","322.9264306709339","0.005599891189552839","0.2152814706206349","0.06886213900183977","0.3059004008562868","0.08702427523222592","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6946437194567205","0.05909250758364374","0.5812020894737063","0.6536971748224297","0.6870646735848814","0.7362476825030069","0.8719721796070391","4.669386923446534","4.4408920985006264e-17","0.912662395111924","3.552713678800501e-17","9.215877470194037","observed_true_unobserved_fitted_probability_imputation","0.018371306758445255","0.005443719456720508","0.03704562013821785","0.046007114202136296","0.006302825177570304","0.01293532641511852","0.02624768250300691"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","3","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","42","279.6347820369019","0.019754261782533707","0.1864199593220319","0.059790324491655215","0.3620665202469357","0.09083665981526688","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6896329378313426","0.06288987543984612","0.5597827078123413","0.6563779580392227","0.6864908215573969","0.737895239372696","0.8117788152066419","4.941462844864971","-2.4424906541753444e-17","1.0650912596079727","2.1316282072803005e-16","9.862731491465528","observed_true_unobserved_fitted_probability_imputation","0.023155198502655027","0.00043293783134257247","0.03618715945923086","0.0439419700414407","0.0036220419607773113","0.01350917844260302","0.027895239372696"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","4","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","35","305.11992264684585","0.011064455245080563","0.20341011942135698","0.06540330517648489","0.3265726145606301","0.087187633174002","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6896789863094803","0.0559259012466673","0.5710526466585839","0.6582727568470448","0.689942162924219","0.7307672079448616","0.7801797248806536","4.318589354062929","2.2204460492503132e-17","0.8482060266977121","-2.842170943040401e-16","9.770825813991545","observed_true_unobserved_fitted_probability_imputation","0.017892190905818423","0.0004789863094802893","0.03575373238468718","0.042753628845100006","0.001727243152955249","0.010057837075781006","0.020767207944861643"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","5","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","32","277.1991292524459","0.004599719133744873","0.18479598831510108","0.058753707306366115","0.3734736230884294","0.09478381961990447","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6916965026565762","0.07263057107900496","0.4953765424929218","0.6532560371261369","0.6904315725977085","0.7479738553783776","0.8220364737828035","4.894261519225779","0.0","1.203706780183997","0.0","10.16143110388975","observed_true_unobserved_fitted_probability_imputation","0.029028019587651385","0.002496502656576194","0.04242156315979817","0.05340633979131496","0.006743962873863141","0.009568427402291468","0.03797385537837761"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","6","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","35","271.46300286766507","0.017317976556745874","0.18097209517127633","0.057278573853285726","0.3863131127182868","0.10554825838127138","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6904427507635481","0.07395460467908305","0.5620897963903917","0.6432455662026746","0.685936833944656","0.7500841501322293","0.8151090846331076","4.40476078486822","-2.3314683517128286e-17","1.200491515825201","-1.4210854715202004e-16","9.872569614683743","observed_true_unobserved_fitted_probability_imputation","0.03213850543928251","0.0012427507635480728","0.04885532826482077","0.06042747041601863","0.01675443379732544","0.014063166055343967","0.040084150132229324"
