model,subject,mask_design,benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_latent_95_mean,cover_prompt_latent_95_std,mean_interval_width_latent_95_mean,mean_interval_width_latent_95_std,median_interval_width_latent_95_mean,median_interval_width_latent_95_std,cover_prompt_predictive_95_mean,cover_prompt_predictive_95_std,mean_interval_width_predictive_95_mean,mean_interval_width_predictive_95_std,median_interval_width_predictive_95_mean,median_interval_width_predictive_95_std,cover_avg_latent_95_mean,cover_avg_latent_95_std,avg_interval_width_latent_95_mean,avg_interval_width_latent_95_std,cover_avg_predictive_95_mean,cover_avg_predictive_95_std,avg_interval_width_predictive_95_mean,avg_interval_width_predictive_95_std
mistralai_mistral_7b_v0_1,astronomy,random,mmlu:astronomy,mistralai_mistral_7b_v0_1,1600.0,random_uniform,Avg,0.0986157441358639,0.0073671186345973,0.124170774490323,0.0084927351817684,0.082779657222523,0.0074969659207433,0.7195283857401595,0.0083361036548217,0.2591988364844395,0.0027391479240238,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,astronomy,random,mmlu:astronomy,mistralai_mistral_7b_v0_1,1600.0,random_uniform,BayPIRE,0.0184440084250318,0.0013708840925916,0.0223065921263328,0.0014718527645092,0.0124753610878447,0.0025907079209097,0.2281215247158731,0.0057643150215602,0.0682181817880985,0.0012823066948511,1.0,0.857,0.0689685918854855,0.0714744927376486,0.0135894430690559,0.0714598653576863,0.0135039991112936,0.99,0.0124721912892464,0.1026978618421052,0.0107397934482496,0.1019819078947368,0.0112811077355341,1.0,0.0,0.024208233855685,0.0009124975838197,1.0,0.0,0.0253455592105263,0.0009360331611047
mistralai_mistral_7b_v0_1,astronomy,random,mmlu:astronomy,mistralai_mistral_7b_v0_1,1600.0,random_uniform,PE-Rasch,0.0550030863909187,0.0053051856829502,0.0714615901349162,0.0069801022026184,0.0404220625193392,0.0050557809474041,0.3095568024749161,0.0235890919757451,0.0857814107619005,0.003887708910362,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,Avg,0.264099995051,0.0180185702925854,0.3523773771722984,0.013340796600395,0.238419995051,0.0171296879522268,5.031359071720355,0.3292449871616708,0.3782601989914286,0.0097828426578712,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,BayPIRE,0.0301513109275169,0.0022177258759856,0.0364019037299974,0.0031362400307631,0.0243574997536673,0.0037736985574825,0.3097518574517108,0.0125658189626437,0.0845242929791151,0.0046834695480358,1.0,0.996,0.0096609178307929,0.199143855280544,0.0308274147015434,0.1988473934259974,0.0308228200649153,1.0,0.0,0.2271557499999998,0.0283010846634011,0.2260749999999996,0.0279953617190021,1.0,0.0,0.0823317718813391,0.0033189661142771,1.0,0.0,0.0831184999999999,0.0032889943160654
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,PE-Rasch,0.1104187209519673,0.0157419925972203,0.1439443757535818,0.0185176584327409,0.0810304817898802,0.0166902210598365,0.4533172542386034,0.0518956643139549,0.1216858600619141,0.0148596459736685,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,Avg,0.1961499988096,0.013503517872357,0.2467970849082135,0.0130681003747479,0.1689899988095999,0.013566989986563,1.8408545314036235,0.2188664734619113,0.3150156237433333,0.0069464860077102,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,BayPIRE,0.0284785733706511,0.0008806669785776,0.033412905409281,0.0015537433586615,0.0229381284907773,0.0017742554355982,0.2418964786869303,0.0084304314670603,0.0678310119417321,0.0026910418699175,1.0,0.958,0.0468567557088148,0.1324942439874611,0.0181265880080661,0.1324091900887236,0.0181550495807077,0.997,0.0067494855771055,0.1638429999999999,0.0156154227003661,0.1631124999999995,0.0154862674381746,1.0,0.0,0.0513790492330542,0.0026666803422322,1.0,0.0,0.0521752499999999,0.0028672175948314
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,PE-Rasch,0.0840126273004059,0.0106927563780997,0.1190728810329069,0.0136466546792831,0.0573378019517078,0.009417590612291,0.4264022063092419,0.0401862935517173,0.106203141125897,0.00868801069915,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,Avg,0.1360799999172,0.0088954794724541,0.1711871676641585,0.0087371205764873,0.1091999999172,0.009980258262038,0.8475394423260878,0.0768831607155082,0.2833002716460869,0.0034569894432059,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,BayPIRE,0.027338462935254,0.0013110568860531,0.0327355633430561,0.0013259424443154,0.0215006901054497,0.0017772756020858,0.205352465393955,0.0051206914720799,0.0613114900726783,0.0014779281930642,1.0,0.825,0.0948976056365784,0.0950209474671174,0.015687006824783,0.0952225631570017,0.0158267101112283,0.979,0.0172884033065199,0.1298152499999999,0.01195936519648,0.129,0.0119721899973786,1.0,0.0,0.0324954777398939,0.0012494102704458,1.0,0.0,0.03355275,0.0011798219321858
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,PE-Rasch,0.0675246655389035,0.0058631586327869,0.0888693082641559,0.0106633166889405,0.0432569808330183,0.0060941012613395,0.3386261962955214,0.0274428216156474,0.0872994936358144,0.0057812229293947,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,1600.0,two_way_balanced,Avg,0.0909375,0.008848573723739,0.1123419212600808,0.0091900597020057,0.0672174999999999,0.0079129381570803,0.7289321308774585,0.0065656900484304,0.26635546875,0.0028153421962862,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,1600.0,two_way_balanced,BayPIRE,0.0244358810709723,0.0013864069321546,0.029589525109926,0.0016707034962666,0.0172996579277955,0.0029113739985336,0.1897189041848288,0.0036212011027668,0.05811041364948,0.0010395728373695,1.0,0.778,0.1211793895200188,0.0782463106646607,0.0165163354307331,0.0782534630515155,0.0164913005005596,0.974,0.0117378779077726,0.1140437499999999,0.0116454957464487,0.113,0.0125166555703457,0.8,0.4216370213557839,0.0199224039674475,0.0005538620036249,0.9,0.3162277660168379,0.021703,0.0007698555059229
mistralai_mistral_7b_v0_1,business_ethics,balanced,mmlu:business_ethics,mistralai_mistral_7b_v0_1,1600.0,two_way_balanced,PE-Rasch,0.0466254285342898,0.0044684292585772,0.0592440496559978,0.0059453911809864,0.0278351441683536,0.0047796416762602,0.2469570817570917,0.0096923286758543,0.0716348567210286,0.0020124579204589,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,200.0,random_uniform,Avg,0.2849633286862333,0.0214103578887983,0.3550071903990465,0.0167123863327836,0.2554633286862333,0.0226167362140469,4.800479956605326,0.4083781478996144,0.3798593319393878,0.0123228093628857,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,200.0,random_uniform,BayPIRE,0.0332034714040365,0.005287495309011,0.0400062208210345,0.006457129522968,0.0280978146438832,0.0062088422124301,0.3619469736061175,0.015092714562541,0.1074466012000441,0.006787900448042,1.0,0.998,0.0063245553203367,0.2124262475663943,0.0317210885186527,0.2125970616059049,0.0317579524469073,1.0,0.0,0.2402749999999998,0.028798875122708,0.2410249999999998,0.0280763962747674,1.0,0.0,0.1127680056931048,0.004886899132596,1.0,0.0,0.1131027499999999,0.0047601970153555
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,200.0,random_uniform,PE-Rasch,0.110330570930621,0.0207919805336695,0.1459943687499974,0.0243488707919957,0.0803669529153833,0.0218317485247404,0.5293296805862818,0.0485882577261782,0.1487806126708823,0.0131661620655376,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,400.0,random_uniform,Avg,0.2171291321463342,0.014846120499961,0.2755557089941829,0.0144826003351696,0.1899152432574453,0.0154411153073151,2.6115122652880265,0.3209770599646193,0.3305200793025776,0.0085503929383699,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,400.0,random_uniform,BayPIRE,0.0300181129022993,0.0031670551898098,0.0361836097892106,0.0044554163259701,0.0247949169835686,0.0041096185917543,0.2675896579980725,0.009105832974591,0.0768621841085337,0.0031257582617059,1.0,0.942,0.0456557164487038,0.1418954151066663,0.015773766918681,0.1419862350618426,0.0157756651896432,0.997,0.0048304589153964,0.1744822499999999,0.0131124506910417,0.1760374999999998,0.0126625610122473,1.0,0.0,0.065320462116772,0.0030173270196566,1.0,0.0,0.0663574999999999,0.002868007438391
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,400.0,random_uniform,PE-Rasch,0.0945036299373002,0.0128689358735481,0.1268824574871095,0.0134456803032507,0.0679046854433062,0.0135240192366583,0.4754952581003386,0.0331835995457711,0.1199019554891424,0.0092321654087628,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,800.0,random_uniform,Avg,0.1452788981934703,0.0080507464783171,0.1853644535354121,0.0087006960383345,0.118906574961147,0.0087054954288181,1.0495695954817958,0.093896204789754,0.28884029617831,0.0036861075463142,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,800.0,random_uniform,BayPIRE,0.0274295475223495,0.0005623197988962,0.0326497358817411,0.0010003160864187,0.0217388041985729,0.0024745079458044,0.2132690757803964,0.0085466875344843,0.0631400113781671,0.0025756123928486,1.0,0.8099999999999999,0.0867947771086102,0.0936160999561717,0.0219287796546592,0.0939507885929045,0.0223260258603236,0.986,0.0107496769977314,0.1301857499999999,0.0170580745807601,0.1300249999999999,0.0157058242912195,1.0,0.0,0.0352987782597463,0.0014326100040771,1.0,0.0,0.03630375,0.001474752921867
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,800.0,random_uniform,PE-Rasch,0.0679214769369308,0.005685486794197,0.0863303310451103,0.0096371374535388,0.0430406549517617,0.0058737106075227,0.3366809062324199,0.037148325482427,0.0885111691972243,0.0062996903520822,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,1600.0,random_uniform,Avg,0.0941205830411194,0.0083053391806433,0.1184920841388838,0.0104460862328415,0.0696739989690541,0.0078978294825051,0.7333688978713996,0.0076340908705228,0.268179825283186,0.0032694701915874,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,1600.0,random_uniform,BayPIRE,0.0242930387767745,0.001219364009395,0.0291802493672661,0.0012995554113692,0.0181285410050697,0.0019271913562372,0.1892612901035176,0.0027139119898169,0.0578600857604039,0.0009472639848312,1.0,0.768,0.1091176734844849,0.0735804394192893,0.0112731968554305,0.0738265867415469,0.0112966611079744,0.981,0.0185292561462497,0.1114017499999999,0.0079347499654298,0.112,0.0091893658347267,1.0,0.0,0.021175836689826,0.0006363982848216,1.0,0.0,0.022842,0.0005851327009984
mistralai_mistral_7b_v0_1,business_ethics,random,mmlu:business_ethics,mistralai_mistral_7b_v0_1,1600.0,random_uniform,PE-Rasch,0.0462717154621549,0.0045216197307283,0.0595355355315376,0.0060922929607712,0.0281605570937785,0.003710141431336,0.2421157860356304,0.013758317210215,0.0711724660236554,0.0027188823178144,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,Avg,0.2923301832108301,0.0126038399820941,0.3338130166537804,0.0159603870982126,0.273975466229698,0.0129091232102278,4.528718489557462,0.3118348514779125,0.3412043680444867,0.0109910558207798,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,BayPIRE,0.0412905618568641,0.0150692451011007,0.0503416318389475,0.0179449032673112,0.0276116639608729,0.0202902097587772,0.5816543634692533,0.008265097499021,0.1974980554689977,0.0042135577742746,1.0,1.0,0.0,0.4322399672617542,0.0650661381997062,0.427236665171068,0.0656968448053076,1.0,0.0,0.4418137735849055,0.0641016733368457,0.4361226415094338,0.0652432585443974,0.9,0.3162277660168379,0.1196966025414902,0.0045762478134859,0.9,0.3162277660168379,0.1200779245283019,0.003964080176822
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,PE-Rasch,0.1779599967281398,0.0141827012677228,0.2162632013172364,0.0171813277754869,0.1596141767446738,0.0150001760641926,0.6632863937814821,0.0321925183621424,0.1985575080792724,0.0095958765407273,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,Avg,0.1910999982271698,0.010225399594568,0.2269566368475673,0.0131370601465383,0.1724660359630188,0.0109407698242263,1.8407355839900863,0.2316532255884523,0.2810799794842912,0.00625255178151,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,BayPIRE,0.0234604845718907,0.0024177213499255,0.0289252330950662,0.0033773548230557,0.0186425569041185,0.0028509727653351,0.3397318932625477,0.0096804599313207,0.0961956011466073,0.0035581400060751,1.0,0.997,0.0048304589153964,0.1677088904247573,0.0231545673895604,0.1674695804733059,0.0231047691529812,0.999,0.0031622776601683,0.1802516037735848,0.0221638424769716,0.1798301886792452,0.0216460408803933,1.0,0.0,0.0615076569660429,0.0023650128266181,1.0,0.0,0.0617747169811319,0.0024242355499541
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,PE-Rasch,0.0971969328397058,0.0103857018720469,0.1354209415763199,0.0158583558145863,0.0770355222383717,0.0115103923985491,0.4854682348222061,0.0337727858741835,0.1265552403720327,0.0089217349133287,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,Avg,0.1331575468400754,0.0084182939175595,0.1651905904313295,0.0111127059506484,0.1136471694815849,0.0082396765452351,0.9101979904506894,0.1103249829457287,0.2569805445063035,0.0037884704576368,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,BayPIRE,0.0218384565311585,0.0010490071048288,0.0266287299072288,0.0012322674853492,0.0175149635199688,0.0020794200003663,0.2578856555455479,0.0054160140693725,0.0723153795322435,0.0019446757040966,1.0,0.935,0.0432691832858239,0.1020768407316498,0.0177611394470364,0.1019341281767925,0.0176807533018155,0.973,0.0279085809185793,0.1172640566037735,0.0156115693811475,0.1166273584905659,0.0155443157312424,1.0,0.0,0.035525380006132,0.0014651980325601,1.0,0.0,0.0360448113207545,0.0015014664752442
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,PE-Rasch,0.0818390591424823,0.0106342330560084,0.1087822486701804,0.0136128371458219,0.0613852730465845,0.0103355011134032,0.4370194068198743,0.0205732888673091,0.1055059337004018,0.0051804779724378,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,1600.0,two_way_balanced,Avg,0.0951754716793207,0.0055989049397649,0.1198737137334788,0.0076276128325869,0.0752216980944151,0.0060561044226236,0.6987949529599868,0.0275963070261883,0.2440264809093172,0.0021493471086609,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,1600.0,two_way_balanced,BayPIRE,0.021410863131021,0.0012512976085833,0.026171276804681,0.0016878326248419,0.0152488573771827,0.0037526549680301,0.2193842655879068,0.0031118759753872,0.0642197116664349,0.0005470627704461,1.0,0.843,0.098211789290062,0.0854177770128222,0.0299752002800274,0.0854967174781332,0.0302752952371024,0.952,0.0329309040939425,0.1022416037735848,0.0264094902165842,0.1030188679245283,0.0263881263955427,1.0,0.0,0.0226396651322006,0.0004964677914738,1.0,0.0,0.0233422641509433,0.0005538495263983
mistralai_mistral_7b_v0_1,clinical_knowledge,balanced,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,1600.0,two_way_balanced,PE-Rasch,0.055296721680433,0.0058187534138245,0.0704095661238558,0.0068100718028086,0.0377206143498561,0.006808239437052,0.3011958342061309,0.020694715929935,0.080851848274107,0.0029653447155442,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,200.0,random_uniform,Avg,0.2701552332260305,0.0153450189365024,0.3382079174838929,0.0126416160236081,0.2470422143581059,0.0167057339271721,4.345531011758863,0.3184985026433515,0.3439550126992085,0.0088133183184889,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,200.0,random_uniform,BayPIRE,0.0292334620248176,0.006737751807772,0.035899282349396,0.0069368790594299,0.020565151719433,0.0106295598918541,0.507739572009791,0.010532287327482,0.1661600850957361,0.0043591934238261,1.0,1.0,0.0,0.2880925157980571,0.0595438387733973,0.2882769293976363,0.0593122108642308,1.0,0.0,0.297359433962264,0.0577132557018501,0.2970141509433961,0.0578774035545266,1.0,0.0,0.1228613424006404,0.0031372663022908,1.0,0.0,0.123356037735849,0.0032051923530198
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,200.0,random_uniform,PE-Rasch,0.1789432464068656,0.0190629392782824,0.2180450295751018,0.0197859217173476,0.1566597827752855,0.0195046298378813,0.723731297676761,0.0408385036700377,0.2226138937796708,0.0110297973008586,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,400.0,random_uniform,Avg,0.2108805206176459,0.0108326056960239,0.2646618592863911,0.0141593453106183,0.1916984451459478,0.011106010096483,2.599404441965796,0.2511848546299345,0.2999580272640986,0.0075873244564476,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,400.0,random_uniform,BayPIRE,0.0274943579613636,0.0067031910033114,0.0332268615325795,0.0072911711035333,0.023945900471353,0.0075771334566586,0.3938977076533864,0.0117300305086627,0.1213076067156709,0.004700901748853,1.0,0.991,0.0128668393770791,0.1648255208393803,0.0172500782435895,0.1648690607973403,0.017165925000344,0.998,0.0042163702135578,0.1771299056603772,0.0159480461447047,0.177193396226415,0.015638501840157,0.9,0.3162277660168379,0.0784357946145541,0.0022523978546995,0.9,0.3162277660168379,0.0788188679245281,0.0019733426782738
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,400.0,random_uniform,PE-Rasch,0.1276521296505796,0.0131205317563308,0.165647421436241,0.018932575049482,0.1092589032308191,0.011533138043551,0.5869255016922494,0.0465925685262421,0.1652442414132332,0.0109870551729103,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,800.0,random_uniform,Avg,0.1405037730953119,0.0087566566554673,0.177781322542503,0.0107617794783283,0.1202448680066899,0.0086472762849708,1.0937813722306602,0.1429694635927691,0.2613150576878534,0.0040381867244668,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,800.0,random_uniform,BayPIRE,0.0223816068557049,0.0010474479043133,0.0271399091683175,0.0014114836471447,0.0179714266007201,0.001908695606238,0.286159223547768,0.006873828224222,0.0826998632158052,0.0033776517035059,1.0,0.949,0.0510881590977791,0.1100872910396741,0.0155785021522677,0.1100291652891674,0.0158391931146415,0.988,0.0147572957474524,0.1247888679245282,0.013853906146556,0.1251084905660376,0.013459818392775,1.0,0.0,0.0459074716375175,0.0027848473059138,1.0,0.0,0.0462563207547168,0.0026517631196052
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,800.0,random_uniform,PE-Rasch,0.0966996951324827,0.0097687197181886,0.1300875218479633,0.0119450646333749,0.0763734586042701,0.0100787001662839,0.4932657260778571,0.0304764093515129,0.1237942573029795,0.0076626326196689,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,1600.0,random_uniform,Avg,0.0959926001103282,0.0077615090874154,0.1197580118653647,0.0096766591762125,0.0766965997815365,0.0085541386861697,0.6992923180170126,0.0216705104812114,0.2441011711353077,0.0026533117604347,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,1600.0,random_uniform,BayPIRE,0.0208733263332474,0.0013507634326275,0.0259863237430654,0.0015511166957224,0.014773943679368,0.0036362764923017,0.2276271976506696,0.0054620627845113,0.0661212991782919,0.0017944146495646,1.0,0.891,0.0855634916954136,0.0927874128645556,0.0253036966943657,0.0925717277471891,0.0252344527425867,0.955,0.045276925690687,0.108735754716981,0.022009097889451,0.1084999999999999,0.0226301596290621,0.8,0.4216370213557839,0.0257357940968616,0.0008231779200054,0.9,0.3162277660168379,0.0264329245283018,0.0008133588619699
mistralai_mistral_7b_v0_1,clinical_knowledge,random,mmlu:clinical_knowledge,mistralai_mistral_7b_v0_1,1600.0,random_uniform,PE-Rasch,0.0578803011830014,0.0045962575343176,0.0757244538792406,0.0061467582762212,0.0408709684321089,0.0053114891865402,0.319165129782077,0.0177542580244017,0.0841333195769917,0.0037945179021808,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,college_biology,balanced,mmlu:college_biology,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,Avg,0.2927916611148611,0.0198515792517385,0.3291690102968732,0.0223687256817847,0.2695833277815278,0.0188481365663361,4.420057189906961,0.4924251292259881,0.3327570377833803,0.0153770202055197,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,college_biology,balanced,mmlu:college_biology,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,BayPIRE,0.0283702811062193,0.0037056077410618,0.0341868011735928,0.0049272139437555,0.0194751346228235,0.0065123687918878,0.3387726442575452,0.0120773627456452,0.0938852470325273,0.0045775016106283,1.0,1.0,0.0,0.2547732525745082,0.0478435375318852,0.2535749139821943,0.0465298509118337,1.0,0.0,0.2717493055555554,0.0455731209813174,0.2708680555555554,0.0436636297164324,1.0,0.0,0.0920573014605886,0.0045241151823793,1.0,0.0,0.0924994791666665,0.0044378893362513
mistralai_mistral_7b_v0_1,college_biology,balanced,mmlu:college_biology,mistralai_mistral_7b_v0_1,200.0,two_way_balanced,PE-Rasch,0.1238243446116731,0.0182027954876319,0.1595921086702809,0.0210953319169359,0.0987563895519025,0.0184812189057094,0.437965913756135,0.0311416945309229,0.1238099194014139,0.011383166540944,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,college_biology,balanced,mmlu:college_biology,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,Avg,0.1966388867597222,0.0158534969747093,0.2334717704385634,0.0176259807606477,0.1751111089819444,0.0165290158799921,1.9535074915398656,0.2578133690527336,0.278816069918,0.008916670590741,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,college_biology,balanced,mmlu:college_biology,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,BayPIRE,0.0256398646184186,0.0009734070543689,0.0299759796214512,0.0013570847412063,0.0219599034056897,0.0014615455607387,0.2330279247906151,0.0068085125340657,0.0623582742291239,0.0020132300176041,1.0,0.955,0.0392286743197993,0.118023384136031,0.0161798679774181,0.1178617861156548,0.0162085741817897,0.997,0.0067494855771055,0.142082986111111,0.0143336315327357,0.1416840277777777,0.0143407518492469,1.0,0.0,0.0499542810500865,0.0017474729721639,1.0,0.0,0.0511519097222222,0.0017829659662481
mistralai_mistral_7b_v0_1,college_biology,balanced,mmlu:college_biology,mistralai_mistral_7b_v0_1,400.0,two_way_balanced,PE-Rasch,0.0736292861535562,0.0128995305529025,0.1059200388591838,0.0156093663315032,0.0476781867560028,0.0128956086618667,0.3576059626097517,0.0318110793738047,0.0901025744911304,0.009490456322495,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,college_biology,balanced,mmlu:college_biology,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,Avg,0.1285416663172222,0.0108184844560481,0.160622753695432,0.0140729677581859,0.107694444095,0.0107140571414727,0.9030331758125818,0.1201611835059836,0.2498933821011764,0.0048275003966273,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_v0_1,college_biology,balanced,mmlu:college_biology,mistralai_mistral_7b_v0_1,800.0,two_way_balanced,BayPIRE,0.0255562104350318,0.0023703635784704,0.030326237936018,0.0033688005944147,0.0215256056547914,0.0029667003272578,0.19041081441833,0.0063904757542925,0.0547149079930756,0.0022740265216916,1.0,0.8320000000000001,0.0924722180501316,0.0872922833224754,0.0105014845032484,0.0875042570254034,0.0106282563768606,0.971,0.0401248052954777,0.1123699652777777,0.0079509453489864,0.112517361111111,0.0102194715680314,0.9,0.3162277660168379,0.0313432604819667,0.0010709874049729,0.9,0.3162277660168379,0.0322590277777777,0.0011594668598688
